return_id,order_id,customer_id,return_date,reason,refund_amount,return_status
35168,245928,36738,2025-09-01,Damaged,81.19,Completed
35169,435922,62229,2023-11-23,Not as Described,55.34,Completed
35170,67333,26160,2023-09-02,Changed Mind,80.92,Completed
35171,132860,89193,2024-09-26,Late Delivery,262.84,Completed
35172,421229,8175,2024-01-21,Wrong Item,140.12,Completed
35173,163524,13143,2023-06-19,Late Delivery,57.82,Completed
35174,84870,92929,2023-12-02,Not as Described,14.29,Completed
35175,425464,57886,2023-11-07,Changed Mind,444.67,Completed
35176,19690,44066,2025-02-11,Late Delivery,265.97,Rejected
35177,393411,38891,2023-08-19,Damaged,205.81,Approved
35178,312956,30710,2023-08-02,Wrong Item,446.99,Completed
35179,278451,89697,2023-06-29,Late Delivery,115.92,Completed
35180,221031,68041,2024-08-30,Changed Mind,18.55,Completed
35181,396958,43492,2025-03-31,Late Delivery,433.01,Completed
35182,215049,53399,2023-05-02,Wrong Item,76.72,Completed
35183,367676,11550,2025-01-03,Changed Mind,18.28,Completed
35184,385535,58544,2025-11-20,Changed Mind,477.68,Approved
35185,229383,84051,2023-07-01,Wrong Item,443.27,Completed
35186,212950,11086,2025-07-25,Not as Described,235.75,Completed
35187,239424,36348,2025-06-18,Late Delivery,273.29,Completed
35188,113351,15617,2024-08-14,Changed Mind,499.42,Completed
35189,212582,32477,2023-10-30,Not as Described,14.74,Completed
35190,91164,87255,2025-01-27,Late Delivery,148.9,Completed
35191,363454,71256,2024-10-19,Late Delivery,394.71,Rejected
35192,89320,83946,2023-04-02,Late Delivery,424.64,Completed
35193,206808,81856,2023-07-12,Changed Mind,358.84,Completed
35194,403130,16857,2023-07-20,Damaged,465.77,Completed
35195,421362,50096,2024-03-31,Not as Described,418.94,Approved
35196,7231,99756,2023-09-11,Damaged,394.03,Completed
35197,440237,33965,2025-11-27,Not as Described,139.05,Completed
35198,214093,13998,2023-09-27,Wrong Item,396.33,Completed
35199,154684,3727,2024-10-10,Late Delivery,117.06,Completed
35200,221560,44307,2023-12-08,Changed Mind,318.41,Completed
35201,250217,4072,2024-07-03,Changed Mind,362.17,Approved
35202,190202,48012,2025-03-29,Changed Mind,214.43,Completed
35203,345607,35465,2025-05-03,Changed Mind,221.56,Approved
35204,160996,98789,2024-02-27,Damaged,87.55,Completed
35205,483110,75062,2024-11-25,Late Delivery,73.03,Completed
35206,462049,16854,2024-12-01,Late Delivery,459.93,Completed
35207,348205,57039,2025-06-01,Late Delivery,110.58,Rejected
35208,67525,26868,2023-11-16,Late Delivery,315.97,Approved
35209,395291,93904,2025-11-11,Not as Described,318.61,Completed
35210,320452,83558,2023-11-25,Late Delivery,218.36,Completed
35211,378557,65625,2024-06-14,Damaged,459.76,Completed
35212,178281,38650,2024-05-07,Wrong Item,202.57,Completed
35213,407569,58495,2023-12-06,Changed Mind,462.16,Completed
35214,332613,36207,2023-03-15,Wrong Item,259.94,Completed
35215,154713,34341,2025-06-25,Damaged,157.94,Completed
35216,400241,3778,2024-12-16,Changed Mind,228.3,Completed
35217,194764,77272,2024-11-25,Not as Described,343.12,Completed
35218,129219,15820,2025-12-31,Changed Mind,123.0,Completed
35219,25141,21639,2025-05-21,Not as Described,240.33,Completed
35220,88189,70976,2025-03-24,Changed Mind,162.95,Completed
35221,102714,39652,2024-05-07,Changed Mind,438.35,Completed
35222,50211,18152,2025-01-28,Late Delivery,162.12,Completed
35223,300056,14743,2023-09-03,Changed Mind,335.02,Completed
35224,45501,11711,2023-04-05,Late Delivery,248.66,Completed
35225,140017,59843,2023-02-09,Changed Mind,69.47,Approved
35226,206216,42015,2025-04-14,Late Delivery,60.98,Completed
35227,448781,99812,2025-11-21,Damaged,289.53,Completed
35228,232116,22886,2024-06-03,Not as Described,488.08,Completed
35229,348988,12340,2024-06-19,Late Delivery,452.55,Completed
35230,436541,30991,2025-09-12,Late Delivery,81.5,Completed
35231,95031,42935,2024-02-01,Damaged,264.74,Completed
35232,303969,10525,2023-09-01,Damaged,119.43,Completed
35233,304718,98123,2023-02-02,Wrong Item,189.49,Completed
35234,247984,25210,2023-07-31,Changed Mind,438.31,Completed
35235,495273,54905,2024-08-15,Changed Mind,17.98,Completed
35236,433711,54227,2023-04-01,Late Delivery,425.12,Completed
35237,129985,89312,2025-03-02,Damaged,22.2,Completed
35238,22643,14136,2025-07-10,Wrong Item,13.17,Approved
35239,157908,26616,2025-02-28,Not as Described,251.44,Completed
35240,290329,38993,2025-12-20,Damaged,186.65,Approved
35241,120901,33511,2025-08-23,Damaged,380.19,Approved
35242,158097,12321,2026-01-12,Wrong Item,169.54,Rejected
35243,184728,50803,2024-10-13,Not as Described,324.61,Completed
35244,136402,75398,2024-12-17,Wrong Item,369.72,Completed
35245,35144,59746,2024-12-09,Changed Mind,179.94,Approved
35246,403868,13170,2024-12-05,Late Delivery,131.08,Completed
35247,110071,33701,2025-01-05,Damaged,134.7,Approved
35248,126548,20993,2024-03-21,Wrong Item,312.04,Approved
35249,155246,77947,2023-03-19,Not as Described,156.77,Completed
35250,162806,64653,2024-06-04,Changed Mind,456.13,Completed
35251,20600,40784,2023-04-29,Late Delivery,85.64,Approved
35252,10250,62969,2024-06-18,Wrong Item,471.06,Approved
35253,31584,27645,2023-10-12,Late Delivery,325.38,Completed
35254,290484,56724,2023-02-07,Not as Described,364.98,Completed
35255,152648,42155,2025-07-21,Wrong Item,33.4,Completed
35256,393111,27425,2025-09-01,Changed Mind,75.18,Completed
35257,323633,44438,2025-11-29,Changed Mind,148.09,Completed
35258,360046,52486,2024-07-28,Not as Described,17.45,Completed
35259,405364,72894,2024-07-17,Damaged,351.69,Completed
35260,286849,58377,2025-07-31,Not as Described,274.65,Completed
35261,389105,15118,2024-10-24,Changed Mind,109.76,Completed
35262,154614,69112,2025-05-05,Changed Mind,320.72,Approved
35263,130269,82369,2024-09-08,Damaged,438.46,Completed
35264,328159,31546,2023-08-09,Wrong Item,457.68,Completed
35265,313637,30755,2023-04-14,Wrong Item,210.97,Approved
35266,379066,71590,2023-12-01,Damaged,37.42,Approved
35267,293375,82440,2025-06-16,Wrong Item,345.32,Completed
35268,125283,2702,2025-12-07,Not as Described,251.08,Completed
35269,242602,63747,2024-08-24,Damaged,306.09,Completed
35270,451814,68970,2025-11-19,Wrong Item,429.5,Completed
35271,286043,55660,2025-06-14,Changed Mind,484.39,Completed
35272,161551,64619,2024-07-23,Changed Mind,278.37,Completed
35273,206020,86867,2023-01-22,Damaged,467.39,Completed
35274,385787,37346,2025-09-13,Damaged,17.37,Completed
35275,19117,59184,2023-09-06,Late Delivery,97.94,Completed
35276,3160,95433,2023-08-18,Wrong Item,405.69,Completed
35277,167831,93856,2023-07-02,Wrong Item,366.94,Approved
35278,301755,75201,2024-05-09,Late Delivery,186.49,Completed
35279,291365,23241,2023-04-23,Damaged,43.8,Completed
35280,236762,28582,2023-06-05,Wrong Item,63.87,Completed
35281,50097,69259,2024-12-06,Not as Described,211.83,Completed
35282,396585,99552,2023-10-21,Changed Mind,61.26,Completed
35283,256300,69817,2025-05-11,Late Delivery,401.61,Rejected
35284,159382,83139,2025-01-25,Wrong Item,41.25,Completed
35285,431466,44119,2025-10-05,Not as Described,488.76,Approved
35286,49885,74919,2025-10-28,Late Delivery,343.05,Approved
35287,317427,63093,2024-02-22,Not as Described,100.33,Completed
35288,462916,73596,2025-07-03,Not as Described,106.97,Completed
35289,498668,41562,2024-11-11,Damaged,219.41,Completed
35290,429587,42433,2026-01-27,Damaged,458.31,Completed
35291,468823,53059,2025-02-07,Changed Mind,130.53,Completed
35292,105206,36637,2025-12-06,Late Delivery,390.33,Completed
35293,68890,76416,2025-03-13,Late Delivery,262.06,Completed
35294,65352,20624,2025-09-27,Not as Described,22.15,Completed
35295,419727,19064,2024-02-03,Late Delivery,71.8,Completed
35296,390657,3884,2025-11-23,Late Delivery,489.74,Completed
35297,101427,49078,2023-06-22,Changed Mind,394.48,Completed
35298,452187,1420,2023-12-13,Changed Mind,479.36,Rejected
35299,389804,38052,2023-03-24,Changed Mind,278.22,Approved
35300,143123,29962,2023-08-06,Damaged,363.86,Completed
35301,271907,65431,2026-01-19,Late Delivery,183.9,Completed
35302,463638,62090,2023-07-14,Late Delivery,27.36,Completed
35303,169004,32405,2025-02-06,Damaged,77.33,Completed
35304,376820,95081,2025-11-08,Damaged,311.75,Approved
35305,117682,75671,2025-11-14,Wrong Item,285.71,Completed
35306,61820,2738,2025-01-27,Not as Described,258.64,Completed
35307,268866,93359,2023-12-09,Late Delivery,394.77,Approved
35308,228169,86394,2024-11-09,Changed Mind,79.25,Completed
35309,41125,86912,2024-09-24,Late Delivery,34.37,Completed
35310,197620,42663,2024-01-20,Changed Mind,316.8,Completed
35311,400423,5934,2023-10-08,Changed Mind,63.18,Completed
35312,117319,80333,2025-05-23,Damaged,347.17,Completed
35313,34257,32988,2025-08-04,Not as Described,170.53,Completed
35314,339997,30814,2025-07-06,Changed Mind,272.48,Completed
35315,497382,71267,2025-05-11,Not as Described,370.43,Completed
35316,93213,48343,2023-08-18,Changed Mind,252.36,Completed
35317,348808,22159,2023-11-29,Changed Mind,153.65,Approved
35318,232915,55677,2024-11-12,Changed Mind,298.12,Completed
35319,258706,37840,2025-09-08,Wrong Item,12.8,Completed
35320,288446,77072,2025-04-01,Not as Described,485.1,Approved
35321,375462,96994,2024-01-29,Wrong Item,67.23,Completed
35322,63190,90727,2023-07-02,Not as Described,490.36,Completed
35323,56565,44385,2024-07-27,Damaged,81.01,Approved
35324,26982,74953,2025-09-07,Damaged,245.87,Completed
35325,211078,57313,2025-10-14,Changed Mind,497.79,Approved
35326,426688,99309,2023-01-18,Wrong Item,96.98,Completed
35327,371329,16278,2025-07-23,Late Delivery,166.54,Completed
35328,252645,79687,2025-09-15,Not as Described,339.68,Completed
35329,287436,68392,2024-04-05,Changed Mind,19.3,Completed
35330,352923,11622,2024-11-07,Late Delivery,258.69,Approved
35331,380211,52898,2024-09-28,Late Delivery,409.26,Completed
35332,351081,13396,2025-08-22,Wrong Item,406.36,Approved
35333,366717,22196,2024-01-24,Changed Mind,386.91,Approved
35334,422659,21199,2025-12-05,Damaged,166.87,Completed
35335,446960,24323,2024-11-03,Changed Mind,265.73,Completed
35336,477430,68580,2025-11-08,Late Delivery,199.31,Approved
35337,161191,86198,2024-07-20,Not as Described,238.6,Completed
35338,440710,80541,2024-07-23,Not as Described,200.31,Approved
35339,151171,56753,2024-11-16,Late Delivery,281.77,Completed
35340,187187,60695,2024-08-15,Not as Described,222.35,Completed
35341,251414,88694,2025-07-23,Late Delivery,12.34,Completed
35342,350418,37489,2024-04-01,Late Delivery,394.48,Completed
35343,81600,44118,2025-12-02,Changed Mind,489.57,Completed
35344,221525,75466,2023-03-13,Late Delivery,387.0,Completed
35345,62519,82135,2023-12-05,Wrong Item,94.11,Rejected
35346,470972,74259,2025-12-17,Damaged,380.55,Completed
35347,426583,66110,2024-12-16,Not as Described,256.32,Completed
35348,270010,60978,2025-12-19,Not as Described,298.27,Completed
35349,259603,22329,2023-02-21,Late Delivery,437.01,Rejected
35350,10912,40562,2025-01-19,Late Delivery,187.83,Completed
35351,179185,88006,2025-01-23,Not as Described,470.52,Completed
35352,468493,82240,2024-10-08,Wrong Item,49.64,Completed
35353,76654,41257,2025-05-18,Wrong Item,225.91,Completed
35354,143752,79266,2023-11-17,Late Delivery,112.25,Completed
35355,401615,89001,2024-12-22,Changed Mind,212.92,Approved
35356,293982,30057,2023-04-11,Wrong Item,52.71,Rejected
35357,217342,97227,2023-06-20,Damaged,385.64,Completed
35358,297956,17517,2023-02-10,Not as Described,109.9,Completed
35359,240408,7858,2025-08-19,Changed Mind,318.51,Completed
35360,191713,77004,2023-08-08,Damaged,54.88,Completed
35361,283893,19036,2025-09-20,Damaged,151.12,Rejected
35362,6982,79130,2025-11-20,Not as Described,238.12,Completed
35363,128559,31199,2025-08-04,Changed Mind,75.42,Approved
35364,477231,34044,2025-09-22,Wrong Item,337.8,Completed
35365,319387,67213,2025-10-19,Damaged,266.04,Completed
35366,37964,36004,2024-12-10,Not as Described,310.77,Completed
35367,473575,55656,2024-01-15,Wrong Item,55.86,Completed
35368,436208,38245,2024-01-06,Changed Mind,27.1,Completed
35369,372840,84656,2024-04-20,Wrong Item,427.67,Completed
35370,94273,21378,2025-03-27,Not as Described,174.75,Completed
35371,448591,32238,2025-11-18,Not as Described,103.71,Approved
35372,269940,63919,2025-05-10,Changed Mind,390.06,Approved
35373,450803,62511,2024-01-06,Changed Mind,156.54,Completed
35374,123185,18870,2024-12-16,Late Delivery,432.85,Rejected
35375,175948,72729,2025-12-07,Changed Mind,488.32,Completed
35376,324521,77690,2025-03-18,Changed Mind,356.57,Completed
35377,341504,97622,2023-09-21,Changed Mind,269.72,Approved
35378,349167,52368,2025-11-23,Changed Mind,438.31,Completed
35379,274017,92200,2023-12-23,Changed Mind,497.02,Completed
35380,383323,93298,2025-11-17,Wrong Item,18.48,Completed
35381,413564,11891,2023-02-09,Damaged,178.02,Completed
35382,87407,9475,2023-03-05,Late Delivery,89.92,Approved
35383,227064,1330,2024-01-23,Late Delivery,386.76,Approved
35384,294587,75869,2025-02-14,Late Delivery,33.57,Approved
35385,76517,99042,2024-09-09,Not as Described,83.18,Completed
35386,493153,23507,2023-10-09,Not as Described,23.44,Completed
35387,392634,78754,2023-03-05,Changed Mind,31.05,Completed
35388,446502,99875,2023-05-08,Late Delivery,79.18,Rejected
35389,115280,45505,2025-12-08,Changed Mind,427.78,Approved
35390,136039,64794,2024-08-16,Late Delivery,281.55,Approved
35391,217124,94687,2024-12-07,Wrong Item,272.41,Completed
35392,61549,53924,2024-12-13,Not as Described,399.33,Completed
35393,460499,94255,2025-01-14,Changed Mind,118.08,Approved
35394,338762,19357,2025-09-07,Changed Mind,332.91,Completed
35395,273919,36282,2025-03-08,Late Delivery,346.62,Completed
35396,216879,96664,2024-10-05,Damaged,276.63,Completed
35397,121545,79327,2023-08-17,Not as Described,488.59,Completed
35398,103984,48740,2023-06-04,Changed Mind,112.54,Completed
35399,141193,73390,2026-01-23,Damaged,201.49,Completed
35400,436933,88052,2025-10-30,Wrong Item,294.01,Rejected
35401,24347,74209,2024-09-17,Damaged,35.52,Completed
35402,383503,86131,2023-11-30,Wrong Item,125.19,Completed
35403,285167,21359,2023-12-17,Changed Mind,180.06,Approved
35404,333808,49348,2023-06-22,Changed Mind,413.83,Completed
35405,154607,34770,2025-05-29,Late Delivery,313.42,Completed
35406,240970,36438,2024-08-22,Wrong Item,263.4,Completed
35407,98250,27109,2025-11-22,Late Delivery,481.31,Approved
35408,1751,33799,2024-05-01,Not as Described,200.91,Rejected
35409,175777,89158,2023-02-03,Not as Described,58.52,Completed
35410,29131,69304,2025-05-11,Not as Described,107.36,Completed
35411,243402,88056,2025-07-01,Changed Mind,351.8,Completed
35412,384906,97059,2024-06-05,Damaged,300.7,Completed
35413,283268,15484,2025-08-01,Changed Mind,268.73,Completed
35414,401228,19286,2023-12-06,Not as Described,191.19,Completed
35415,270436,79505,2024-12-01,Wrong Item,105.36,Completed
35416,139751,17635,2025-08-10,Not as Described,37.6,Approved
35417,278310,97919,2024-09-03,Late Delivery,69.37,Completed
35418,271703,56591,2023-05-22,Changed Mind,461.9,Approved
35419,406152,21523,2024-05-23,Changed Mind,388.91,Completed
35420,306346,90465,2023-12-10,Not as Described,341.59,Completed
35421,226450,97846,2023-06-13,Late Delivery,495.86,Completed
35422,327309,461,2025-02-21,Damaged,192.82,Completed
35423,431989,26354,2024-12-10,Not as Described,88.75,Completed
35424,306187,94724,2024-09-21,Late Delivery,290.47,Rejected
35425,212220,13044,2025-12-04,Late Delivery,425.8,Completed
35426,66872,75221,2025-04-19,Changed Mind,326.39,Completed
35427,251210,29326,2024-02-26,Changed Mind,320.61,Approved
35428,358489,86226,2024-03-19,Wrong Item,355.86,Completed
35429,14590,15303,2024-07-19,Changed Mind,406.35,Completed
35430,491132,51102,2024-03-12,Changed Mind,186.36,Approved
35431,178620,11800,2025-02-24,Not as Described,187.18,Completed
35432,269399,32113,2025-03-18,Late Delivery,40.25,Completed
35433,178031,62806,2025-04-14,Changed Mind,128.18,Rejected
35434,192338,68741,2025-02-03,Changed Mind,80.3,Rejected
35435,65203,47900,2023-11-15,Damaged,159.32,Completed
35436,459143,26738,2025-05-26,Late Delivery,81.21,Completed
35437,160659,38934,2024-09-24,Changed Mind,125.79,Completed
35438,265836,70050,2025-11-30,Late Delivery,87.31,Approved
35439,102732,82643,2023-02-22,Not as Described,482.06,Approved
35440,337592,40912,2025-06-02,Not as Described,108.53,Completed
35441,393950,24280,2024-05-13,Wrong Item,371.28,Rejected
35442,44683,38719,2024-06-17,Late Delivery,292.03,Completed
35443,78913,51429,2025-04-07,Changed Mind,242.14,Completed
35444,384392,31442,2024-05-13,Changed Mind,396.72,Approved
35445,130973,68970,2025-09-16,Changed Mind,415.4,Approved
35446,416583,72424,2025-05-27,Not as Described,142.21,Rejected
35447,492019,80684,2023-11-16,Changed Mind,127.02,Completed
35448,141131,35016,2024-06-19,Changed Mind,414.42,Completed
35449,351361,66032,2024-12-28,Not as Described,76.09,Completed
35450,277080,59491,2025-06-27,Damaged,44.44,Completed
35451,487492,21656,2024-03-30,Late Delivery,164.39,Completed
35452,466756,82660,2025-06-24,Changed Mind,52.59,Approved
35453,24531,99666,2025-12-24,Not as Described,479.26,Approved
35454,17513,63136,2024-11-25,Wrong Item,294.22,Completed
35455,52460,12346,2025-09-12,Not as Described,124.89,Approved
35456,214783,70637,2023-07-25,Late Delivery,463.85,Completed
35457,20486,62649,2023-12-11,Damaged,26.7,Approved
35458,304,81866,2023-06-25,Changed Mind,135.71,Rejected
35459,288858,83843,2025-10-15,Late Delivery,350.65,Completed
35460,309547,90561,2024-06-21,Late Delivery,352.34,Approved
35461,97944,56597,2025-11-07,Not as Described,142.18,Completed
35462,170251,47439,2025-12-02,Not as Described,341.52,Rejected
35463,107680,66549,2024-11-08,Late Delivery,226.52,Completed
35464,43782,3918,2023-11-23,Late Delivery,388.06,Approved
35465,175585,53167,2024-03-13,Late Delivery,174.47,Approved
35466,446727,28724,2024-08-14,Wrong Item,349.28,Completed
35467,121415,24165,2025-11-29,Changed Mind,223.2,Approved
35468,227819,91080,2024-06-30,Changed Mind,450.63,Completed
35469,78316,98375,2025-03-29,Damaged,16.32,Completed
35470,162694,34445,2024-10-04,Changed Mind,99.77,Rejected
