ticket_id,customer_id,created_date,category,priority,status,resolution_hours
41343,2119,2025-05-15,Return,Low,Resolved,6.5
41344,71399,2023-11-04,Product,High,Closed,24.8
41345,57982,2024-12-14,Product,Medium,Resolved,1.4
41346,17152,2023-07-08,Return,High,Closed,4.4
41347,81006,2023-06-24,Product,High,Resolved,14.7
41348,92039,2025-05-03,Return,Low,Resolved,3.5
41349,42134,2024-11-05,Other,Medium,Closed,2.6
41350,12550,2025-09-13,Other,High,Closed,2.2
41351,50838,2024-06-13,Product,Low,Closed,24.8
41352,82108,2025-06-29,Delivery,Critical,Closed,3.7
41353,48028,2025-05-12,Other,Medium,Closed,10.7
41354,3375,2025-02-16,Account,Low,Closed,1.7
41355,19286,2024-12-14,Delivery,Low,Open,3.7
41356,34970,2023-04-05,Payment,Medium,In Progress,9.7
41357,67388,2024-08-01,Return,Low,Resolved,33.5
41358,18311,2024-03-29,Other,Medium,Resolved,37.5
41359,17514,2024-09-12,Payment,Medium,In Progress,13.3
41360,92869,2024-07-07,Payment,High,Closed,12.8
41361,73448,2023-03-18,Delivery,Medium,Resolved,7.7
41362,61952,2024-01-08,Delivery,Low,Resolved,6.3
41363,6759,2023-10-19,Payment,Medium,Resolved,10.8
41364,46060,2023-02-15,Payment,Medium,Closed,13.7
41365,88428,2024-07-16,Product,Medium,Closed,13.2
41366,15403,2024-06-04,Product,Medium,Resolved,22.6
41367,8023,2025-09-06,Other,Low,Resolved,2.7
41368,90932,2024-09-07,Delivery,Critical,Closed,8.9
41369,23356,2023-08-21,Return,Medium,Resolved,2.7
41370,19343,2024-10-23,Return,Low,In Progress,3.6
41371,9407,2025-05-18,Delivery,Low,Closed,7.3
41372,29636,2023-01-22,Delivery,Medium,Closed,12.2
41373,29979,2024-06-13,Return,Low,Resolved,47.7
41374,95556,2025-06-18,Return,Low,Open,17.0
41375,98895,2025-06-25,Product,Medium,Closed,2.3
41376,13255,2024-12-11,Payment,Medium,Resolved,6.1
41377,37440,2023-10-02,Payment,Medium,Closed,5.0
41378,4016,2024-04-08,Other,Medium,Closed,3.0
41379,33275,2023-04-16,Delivery,Medium,Closed,7.1
41380,45335,2024-03-24,Other,Low,Open,1.5
41381,99876,2024-11-22,Delivery,Medium,Resolved,3.1
41382,47126,2025-02-27,Product,Critical,Resolved,6.9
41383,20819,2023-01-25,Account,Low,Resolved,11.1
41384,59776,2025-05-26,Account,Medium,Resolved,4.3
41385,23319,2023-01-07,Delivery,Low,In Progress,13.2
41386,84254,2024-05-05,Product,Medium,In Progress,2.6
41387,45592,2023-01-26,Product,High,Resolved,2.3
41388,98576,2025-08-08,Product,Medium,Open,8.6
41389,48791,2025-06-14,Product,High,Closed,6.2
41390,50946,2024-03-04,Account,Low,Resolved,16.8
41391,22063,2023-10-22,Product,Medium,Resolved,3.4
41392,78437,2023-12-10,Product,Medium,Resolved,4.9
41393,97043,2023-01-23,Other,Medium,Resolved,8.3
41394,93855,2024-01-06,Delivery,Low,Resolved,11.6
41395,43011,2023-03-27,Delivery,Medium,Closed,2.3
41396,25310,2024-08-06,Delivery,Medium,Closed,24.3
41397,71365,2023-01-13,Product,Low,Resolved,7.1
41398,70441,2025-04-22,Delivery,High,Closed,38.4
41399,66582,2023-12-23,Return,Low,Resolved,6.2
41400,4864,2023-10-05,Other,Low,Resolved,16.4
41401,56868,2025-08-16,Payment,High,Closed,5.1
41402,39344,2025-03-15,Delivery,Low,Closed,20.7
41403,44612,2023-05-27,Account,High,Open,3.8
41404,31768,2024-07-04,Other,Medium,Closed,36.2
41405,70222,2023-01-28,Other,Critical,Resolved,5.4
41406,35541,2025-10-09,Other,Medium,Closed,5.1
41407,52407,2023-12-09,Payment,Medium,Resolved,3.7
41408,37683,2023-11-01,Payment,Medium,Closed,48.7
41409,36534,2023-12-21,Delivery,Low,Closed,8.1
41410,13708,2024-10-27,Product,Low,Resolved,6.9
41411,99135,2024-08-23,Return,Medium,Resolved,22.1
41412,8892,2024-02-26,Return,Medium,Resolved,6.0
41413,72344,2024-11-01,Delivery,High,Resolved,0.9
41414,34758,2023-08-31,Delivery,Medium,Closed,14.7
41415,65986,2023-07-29,Product,High,In Progress,23.1
41416,89364,2024-12-13,Delivery,Low,Closed,19.3
41417,11784,2024-07-16,Product,Medium,Closed,3.4
41418,62857,2023-05-09,Return,Low,Resolved,4.5
41419,72805,2023-10-04,Delivery,Low,Closed,36.4
41420,76121,2025-04-08,Product,Medium,Resolved,5.9
41421,21954,2023-08-28,Delivery,Medium,Resolved,20.2
41422,46139,2023-06-03,Delivery,Low,Resolved,7.8
41423,59286,2023-03-28,Other,Medium,Open,2.7
41424,31934,2023-06-19,Return,Low,Open,12.3
41425,65595,2023-02-22,Other,Low,Resolved,2.1
41426,31035,2023-03-18,Product,High,Open,6.1
41427,77172,2023-07-03,Delivery,Critical,Resolved,5.2
41428,89257,2024-07-18,Product,High,Resolved,3.2
41429,48570,2023-01-24,Product,Low,Closed,15.7
41430,45682,2024-02-02,Other,Medium,Closed,1.6
41431,82908,2025-04-06,Account,Low,Resolved,3.7
41432,79268,2025-09-12,Payment,Medium,Open,19.7
41433,45334,2023-06-12,Product,Medium,Resolved,9.4
41434,93787,2025-06-21,Delivery,Medium,Closed,3.1
41435,72409,2025-02-04,Account,Medium,Resolved,44.3
41436,95853,2024-11-04,Product,Low,Resolved,7.1
41437,6698,2025-12-10,Delivery,Medium,Resolved,7.8
41438,36530,2024-08-08,Delivery,Medium,Resolved,6.7
41439,92393,2024-03-09,Other,Medium,Closed,10.0
41440,72521,2023-07-29,Payment,Medium,Closed,1.7
41441,29269,2025-12-28,Product,High,Closed,5.5
41442,36155,2025-12-26,Payment,High,Closed,18.2
41443,36342,2024-02-15,Account,Medium,In Progress,14.7
41444,68318,2025-03-10,Delivery,Low,Resolved,7.6
41445,75722,2024-01-27,Payment,Medium,Closed,3.1
41446,55207,2025-10-21,Other,Critical,Closed,2.9
41447,18241,2023-02-28,Return,High,Resolved,29.0
41448,97511,2025-03-21,Return,Medium,Resolved,7.8
41449,37488,2025-08-05,Delivery,Low,Resolved,11.3
41450,2761,2024-10-28,Return,High,Resolved,22.3
41451,2329,2023-10-17,Other,Low,In Progress,8.9
41452,66237,2024-01-22,Delivery,Low,Resolved,11.3
41453,59549,2023-12-03,Account,Medium,Resolved,1.4
41454,89273,2023-05-12,Account,Medium,Resolved,11.8
41455,47861,2023-10-30,Account,Low,Resolved,3.5
41456,11483,2025-10-19,Other,High,In Progress,1.9
41457,38541,2023-03-28,Product,Medium,Closed,22.2
41458,65843,2023-11-27,Other,Low,Resolved,6.4
41459,23491,2024-07-25,Other,Medium,Closed,3.5
41460,34901,2024-11-30,Account,Low,Resolved,5.7
41461,50037,2025-05-11,Product,Medium,Resolved,3.9
41462,68577,2025-05-31,Other,Medium,Closed,6.0
41463,82154,2023-09-05,Other,Low,Resolved,14.4
41464,22758,2025-06-22,Product,Medium,Closed,12.6
41465,55579,2024-11-17,Other,Low,Resolved,7.2
41466,85951,2024-12-04,Product,Medium,Closed,2.2
41467,73088,2023-03-29,Delivery,Medium,Resolved,48.5
41468,52956,2024-04-26,Other,Medium,Closed,9.8
41469,38041,2023-03-20,Product,Low,Closed,1.4
41470,57865,2023-10-19,Delivery,Critical,Resolved,9.3
41471,21743,2023-05-07,Product,Low,Resolved,11.1
41472,32726,2024-07-17,Return,Medium,Resolved,12.2
41473,51768,2024-05-21,Delivery,Low,Resolved,2.1
41474,76271,2025-10-04,Product,Low,Closed,15.9
41475,6271,2025-06-07,Delivery,Low,Resolved,5.4
41476,88888,2024-03-14,Return,Low,Resolved,7.7
41477,69435,2023-05-31,Product,Medium,Resolved,30.5
41478,46195,2023-06-30,Delivery,Medium,Closed,4.8
41479,19913,2024-03-09,Delivery,Medium,Closed,11.0
41480,25597,2024-12-05,Account,Critical,Closed,6.0
41481,10699,2025-11-02,Delivery,Critical,Closed,1.6
41482,98185,2023-07-26,Product,Low,In Progress,35.3
41483,94814,2024-08-12,Payment,Low,Closed,3.0
41484,89992,2024-01-21,Payment,Low,Closed,2.1
41485,87670,2023-01-07,Return,High,Closed,8.0
41486,36591,2025-02-20,Return,Critical,Resolved,11.3
41487,51514,2025-08-10,Product,Medium,Resolved,18.6
41488,193,2024-08-04,Account,Medium,Resolved,7.8
41489,9217,2025-02-02,Other,Critical,Resolved,7.0
41490,20910,2023-04-02,Product,Medium,Closed,2.9
41491,45113,2024-11-26,Delivery,Low,Closed,15.5
41492,80048,2024-07-11,Return,Low,Closed,9.0
41493,95477,2023-07-13,Payment,Low,Resolved,19.3
41494,16674,2025-03-20,Account,High,Closed,7.6
41495,17705,2023-03-29,Product,Low,Closed,3.7
41496,7931,2024-07-09,Delivery,Medium,Resolved,6.1
41497,38233,2025-02-07,Delivery,Low,Closed,10.2
41498,94619,2023-11-17,Account,High,Resolved,4.3
41499,46968,2023-10-07,Delivery,High,Resolved,4.8
41500,99897,2023-11-13,Other,Medium,Closed,14.9
41501,50050,2025-10-20,Delivery,High,Closed,7.1
41502,23207,2025-02-07,Delivery,Medium,Resolved,13.0
41503,61917,2023-10-31,Other,Medium,Closed,7.7
41504,70166,2023-02-28,Payment,Low,Closed,7.0
41505,38118,2023-11-23,Payment,High,Closed,1.7
41506,19336,2024-01-15,Delivery,Low,Resolved,18.9
41507,40398,2023-07-14,Return,High,Closed,6.6
41508,18354,2024-04-20,Product,Low,Closed,5.5
41509,23366,2023-12-15,Other,Medium,Closed,2.5
41510,49653,2025-10-17,Payment,Medium,Resolved,3.0
41511,30329,2023-01-25,Delivery,Medium,Resolved,8.9
41512,40592,2025-04-20,Delivery,Medium,Closed,5.8
41513,75031,2024-02-17,Delivery,Medium,Closed,17.6
41514,27422,2024-01-07,Delivery,Medium,Closed,8.0
41515,98443,2024-10-19,Delivery,Low,Resolved,11.7
41516,63532,2023-07-07,Product,High,Resolved,15.6
41517,11897,2024-05-24,Delivery,Low,Resolved,11.1
41518,8702,2025-05-27,Account,Low,Closed,8.6
41519,57606,2024-02-09,Delivery,Low,Resolved,18.2
41520,26058,2024-06-30,Product,Medium,Closed,15.0
41521,72578,2023-09-24,Product,Low,Closed,3.1
41522,51774,2025-12-20,Other,Low,Resolved,7.0
41523,66745,2023-12-18,Return,Low,Open,19.4
41524,86094,2023-04-21,Delivery,Medium,Closed,4.8
41525,17442,2023-01-07,Delivery,Low,Resolved,34.1
41526,85725,2025-08-22,Delivery,Low,Closed,16.6
41527,30324,2025-05-10,Return,Medium,Resolved,15.8
41528,37295,2023-08-12,Return,Medium,Resolved,8.3
41529,17350,2024-02-17,Other,Medium,Closed,10.4
41530,36093,2023-08-26,Payment,Low,Closed,8.1
41531,2476,2025-11-15,Other,Medium,Closed,22.8
41532,9445,2025-12-18,Return,Medium,Closed,19.6
41533,81568,2023-03-14,Other,Medium,Resolved,29.1
41534,90791,2024-11-03,Product,High,Closed,29.5
41535,66640,2025-11-24,Account,Low,Resolved,2.4
41536,62390,2023-12-31,Account,Low,Closed,5.5
41537,99175,2025-05-18,Return,Medium,Closed,27.2
41538,86154,2023-02-02,Payment,High,Closed,21.7
41539,44597,2025-11-22,Account,Medium,Closed,3.7
41540,58188,2023-01-19,Payment,Low,Closed,4.6
41541,48203,2024-06-20,Payment,Medium,Resolved,21.7
41542,32690,2023-08-07,Delivery,Medium,Resolved,6.4
41543,95250,2024-04-09,Product,Low,Closed,3.2
41544,23669,2024-07-16,Return,Critical,Closed,9.8
41545,75610,2025-01-24,Payment,Low,Resolved,11.4
41546,6870,2025-05-23,Delivery,Medium,Resolved,21.7
41547,76027,2023-07-25,Payment,Medium,Closed,5.4
41548,29606,2025-09-23,Payment,Medium,Closed,9.5
41549,81859,2024-09-15,Product,High,In Progress,6.7
41550,16204,2023-03-27,Delivery,Low,Closed,7.3
41551,43109,2024-08-16,Product,Medium,Resolved,3.7
41552,22633,2023-11-16,Other,Medium,Resolved,5.8
41553,90393,2025-11-29,Delivery,Low,Resolved,5.1
41554,27282,2024-05-30,Payment,Medium,Resolved,25.4
41555,80784,2024-09-13,Return,Low,Closed,6.6
41556,24028,2023-06-21,Product,Critical,Closed,13.8
41557,5156,2025-04-15,Other,Low,Closed,14.9
41558,9790,2025-06-10,Product,Medium,Closed,6.2
41559,6719,2024-07-17,Account,Low,Resolved,14.0
41560,65432,2023-01-11,Other,Low,Resolved,8.4
41561,35006,2025-08-18,Return,Low,Closed,15.1
41562,37445,2025-04-27,Delivery,Medium,Closed,9.8
41563,18772,2025-04-19,Delivery,Medium,Resolved,17.3
41564,20124,2023-01-14,Payment,Medium,Resolved,6.1
41565,71555,2024-11-27,Product,High,In Progress,6.8
41566,27892,2024-12-15,Product,Low,Resolved,3.4
41567,4834,2025-12-24,Payment,Medium,Resolved,10.1
41568,33576,2024-10-22,Return,Medium,Closed,13.7
41569,73443,2024-04-08,Other,Medium,Closed,13.3
41570,21203,2023-12-16,Account,Medium,Resolved,7.4
41571,58490,2024-08-24,Delivery,Medium,Closed,4.0
41572,23198,2023-01-13,Other,Medium,Resolved,10.2
41573,15728,2025-05-17,Delivery,Medium,Resolved,15.1
41574,55615,2024-06-25,Product,Medium,Resolved,1.8
41575,30930,2025-05-08,Product,Critical,Closed,2.4
41576,46804,2024-02-03,Account,low,Resolved,14.7
41577,47092,2025-01-13,Product,Low,Resolved,13.2
41578,13139,2025-02-08,Delivery,High,Closed,3.1
41579,20835,2024-02-10,Delivery,High,Closed,12.2
41580,59647,2023-06-25,Product,Medium,Resolved,5.9
41581,91547,2023-09-28,Product,Medium,Closed,9.2
41582,58065,2025-12-19,Other,Low,Open,8.7
41583,23870,2024-07-29,Delivery,Low,Resolved,2.0
41584,7875,2023-03-20,Payment,Low,Resolved,6.3
41585,96426,2024-02-29,Return,High,Closed,6.2
41586,54569,2025-06-20,Delivery,Medium,Closed,6.7
41587,19476,2024-06-01,Product,High,Resolved,3.9
41588,49779,2025-04-09,Return,Medium,Resolved,10.0
41589,61514,2025-01-20,Delivery,High,Closed,29.2
41590,89967,2023-11-27,Product,Medium,Closed,7.6
41591,62460,2025-02-24,Payment,High,Closed,12.9
41592,94822,2025-07-25,Account,Low,Resolved,8.6
41593,91204,2024-07-24,Account,Low,Open,4.8
41594,1994,2023-01-13,Account,Medium,Resolved,35.1
41595,36144,2023-12-24,Product,Low,Resolved,20.7
41596,27227,2025-12-11,Return,Medium,Resolved,5.4
41597,34879,2025-04-20,Payment,medium,In Progress,17.7
41598,67904,2025-10-28,Delivery,Low,Resolved,3.0
41599,2489,2023-10-18,Payment,Low,Resolved,3.9
41600,372,2025-04-08,Return,Medium,Resolved,3.3
41601,48118,2025-12-27,Other,Low,Resolved,2.9
41602,32286,2023-01-24,Product,High,Resolved,6.2
41603,58479,2023-12-28,Account,High,Closed,1.6
41604,78689,2024-12-19,Product,High,Resolved,19.2
41605,63194,2024-09-30,Other,Medium,Closed,20.4
41606,49300,2024-12-20,Other,Low,Closed,1.8
41607,62230,2025-01-27,Delivery,Low,Closed,9.0
41608,50957,2024-05-25,Return,Low,Closed,7.0
41609,51129,2025-12-03,Product,Low,Closed,48.4
41610,13459,2025-07-12,Delivery,Low,Closed,13.4
41611,70997,2023-09-09,Product,Low,Resolved,8.5
41612,66061,2024-03-14,Payment,High,Closed,1.5
41613,94738,2024-08-18,Delivery,Medium,Closed,6.8
41614,36268,2024-03-10,Account,Low,Closed,0.8
41615,26619,2023-04-18,Product,Low,Closed,13.5
41616,11509,2023-08-29,Delivery,Medium,Open,35.1
41617,31500,2023-03-24,Return,Low,Closed,3.1
41618,82015,2024-05-30,Other,Low,Open,5.9
41619,48868,2025-04-24,Payment,Medium,Closed,3.2
41620,5388,2023-05-17,Product,Low,Resolved,10.5
41621,14605,2023-03-09,Delivery,Medium,Resolved,1.8
41622,96902,2025-10-26,Delivery,Low,Closed,16.3
41623,12823,2024-12-03,Payment,Low,Resolved,8.9
41624,88539,2025-03-31,Delivery,Low,Closed,19.2
41625,12983,2023-10-14,Account,Medium,Closed,7.7
41626,26986,2025-09-22,Return,Medium,Resolved,2.4
41627,83101,2024-10-17,Product,Low,Resolved,9.3
41628,50235,2025-11-10,Payment,Medium,Closed,38.9
41629,71741,2025-07-29,Other,Medium,Open,10.2
41630,78444,2023-10-31,Payment,Medium,Closed,4.4
41631,97337,2024-05-21,Return,Medium,Closed,8.7
41632,59441,2024-07-08,Delivery,High,Resolved,4.8
41633,22126,2024-07-06,Payment,Low,Resolved,5.8
41634,31631,2025-10-20,Account,Low,Closed,6.1
41635,39997,2023-04-02,Return,Low,Resolved,3.9
41636,35152,2023-08-24,Product,Low,Resolved,20.7
41637,72765,2025-04-07,Delivery,Low,Closed,4.4
41638,6940,2023-09-04,Product,Medium,Closed,6.9
41639,73916,2025-06-29,Payment,Medium,Resolved,6.5
41640,43423,2025-01-22,Payment,Medium,Closed,3.4
41641,99676,2024-04-26,Product,Medium,Resolved,11.0
41642,2206,2024-01-20,Return,Medium,In Progress,11.4
41643,84070,2025-10-08,Other,Medium,Resolved,7.8
41644,31961,2024-04-30,Delivery,Critical,Closed,2.3
41645,12341,2024-04-24,Payment,Low,Resolved,34.5
41646,56089,2023-12-01,Other,Medium,In Progress,13.3
41647,80545,2025-08-09,Payment,Low,Resolved,11.9
41648,92522,2024-02-22,Return,Medium,Closed,2.8
41649,56720,2024-06-30,Delivery,Low,Resolved,18.2
41650,62868,2025-12-08,Account,Medium,Closed,3.0
41651,79386,2025-05-19,Product,Medium,Closed,1.1
41652,45932,2025-11-13,Delivery,Medium,Closed,12.2
41653,6295,2025-10-02,Return,High,Closed,13.2
41654,79321,2024-12-06,Other,Medium,Closed,13.8
41655,8891,2024-09-29,Other,High,Resolved,10.1
41656,93381,2024-10-31,Other,High,In Progress,20.9
41657,1769,2024-02-26,Product,High,Closed,9.3
41658,90948,2024-06-05,Product,Medium,Closed,2.2
41659,93789,2023-11-28,Delivery,Medium,Resolved,5.6
41660,45507,2025-06-05,Product,Medium,Closed,3.9
41661,69142,2025-10-11,Payment,Low,Resolved,16.5
41662,80013,2024-04-18,Delivery,High,Closed,3.2
41663,45925,2025-03-06,Payment,Low,Resolved,9.7
41664,53972,2025-01-29,Delivery,Low,Closed,5.2
41665,3699,2025-07-13,Payment,Medium,Resolved,16.9
41666,98343,2024-11-13,Delivery,Low,Resolved,7.3
41667,38252,2025-01-25,Return,Low,Resolved,6.7
41668,85974,2025-12-19,Delivery,Low,Closed,15.0
41669,24877,2024-11-10,Return,Medium,Resolved,10.1
41670,34610,2023-06-21,Payment,Medium,In Progress,26.3
41671,350,2024-11-13,Delivery,Medium,Open,18.8
41672,72267,2023-11-07,Payment,Medium,Resolved,6.3
41673,17538,2023-05-28,Delivery,Medium,Closed,2.9
41674,91006,2024-06-11,Delivery,Low,Resolved,30.0
41675,40368,2025-09-06,Return,Low,Closed,16.2
41676,12623,2025-09-12,Product,Medium,In Progress,4.3
41677,55100,2023-08-19,Return,High,Closed,9.3
41678,95692,2023-12-29,Other,Low,Resolved,4.1
41679,68867,2025-01-21,Other,Low,Closed,5.4
41680,36106,2023-01-28,Delivery,High,Closed,3.6
41681,10088,2023-02-19,Delivery,High,Resolved,13.5
41682,62587,2023-12-22,Other,Low,In Progress,2.7
41683,82226,2023-12-09,Product,High,Resolved,0.9
41684,20700,2024-07-11,Product,Medium,Closed,8.4
41685,7830,2025-12-03,Payment,Medium,Closed,5.4
41686,65199,2024-12-27,Product,Low,Resolved,8.7
41687,65569,2023-02-16,Delivery,Medium,Closed,5.0
41688,83189,2023-07-23,Delivery,Medium,Closed,14.3
41689,52982,2023-11-03,Product,Medium,Closed,4.1
41690,95089,2023-03-02,Other,Medium,Resolved,5.5
41691,54432,2025-05-17,Delivery,Medium,Closed,28.1
41692,26221,2024-07-05,Product,Low,Resolved,3.9
41693,32847,2024-09-22,Delivery,Medium,Closed,5.3
41694,69477,2025-09-11,Product,High,Closed,3.2
41695,29816,2025-07-08,Payment,High,Closed,5.6
41696,17393,2024-11-09,Return,Medium,Closed,12.3
41697,59472,2025-04-04,Account,Low,Resolved,15.3
41698,94979,2023-07-01,Product,High,Closed,3.7
41699,14131,2024-03-12,Product,High,In Progress,26.4
41700,2264,2024-02-13,Return,Medium,Resolved,13.9
41701,21010,2023-01-07,Product,Low,Resolved,11.0
41702,26398,2024-02-17,Product,Medium,Resolved,1.9
41703,66947,2023-01-11,Other,Medium,Closed,9.9
41704,15914,2024-04-22,Account,Low,Closed,10.5
41705,15719,2024-08-08,Account,Low,In Progress,6.7
41706,3930,2024-07-28,Delivery,high,Resolved,4.3
41707,8897,2024-06-25,Product,Low,In Progress,28.1
41708,83611,2024-05-04,Account,Low,Resolved,6.9
41709,55326,2024-02-08,Product,Low,Resolved,44.2
41710,83385,2025-12-03,Return,Medium,Resolved,2.1
41711,4086,2024-04-06,Account,Low,Resolved,2.7
41712,58621,2023-05-01,Delivery,High,Resolved,8.3
41713,50539,2023-04-26,Delivery,Critical,Resolved,5.4
41714,26819,2025-06-07,Delivery,High,In Progress,7.9
41715,19149,2024-07-02,Product,Medium,Open,5.8
41716,41321,2025-04-17,Delivery,Low,Open,3.3
41717,59509,2025-09-02,Return,Low,Closed,8.7
41718,83424,2023-06-19,Delivery,Low,In Progress,7.4
41719,77466,2025-10-31,Product,Medium,Closed,2.4
41720,38305,2023-02-13,Delivery,High,Closed,19.6
41721,83451,2024-07-11,Delivery,Medium,Closed,45.3
41722,71831,2025-10-03,Other,Low,Resolved,17.3
41723,68098,2024-11-11,Account,Medium,Resolved,4.1
41724,33007,2023-03-05,Other,Medium,Resolved,11.2
41725,49737,2023-10-20,Payment,High,Closed,3.9
41726,55352,2024-12-13,Return,Medium,Resolved,9.3
41727,89934,2024-11-26,Other,Low,Closed,6.5
41728,48375,2024-12-15,Delivery,Medium,Closed,14.5
41729,96345,2024-09-11,Delivery,High,Closed,3.9
41730,32241,2023-12-13,Return,Medium,Closed,5.2
41731,20872,2025-05-03,Other,Medium,Resolved,8.4
41732,51633,2023-09-22,Product,Low,Resolved,5.9
41733,2986,2025-09-15,Product,Low,Closed,5.2
41734,62618,2024-02-02,Delivery,Medium,Resolved,10.4
41735,36019,2025-08-20,Product,Medium,Resolved,18.3
41736,74866,2025-02-23,Delivery,Medium,Closed,4.7
41737,64354,2024-11-02,Account,Medium,Closed,11.6
41738,34138,2025-12-05,Other,High,Closed,12.1
41739,30248,2024-09-07,Return,Medium,Resolved,4.7
41740,98579,2025-10-06,Delivery,High,Resolved,4.5
41741,9725,2024-05-29,Return,Low,Resolved,17.0
41742,37585,2023-08-04,Payment,Low,Closed,27.1
41743,42748,2025-10-01,Other,Medium,Resolved,13.0
41744,79742,2025-03-19,Payment,Medium,Resolved,7.2
41745,1461,2023-12-23,Payment,Low,In Progress,6.8
41746,82894,2023-01-21,Account,Medium,Open,9.9
41747,59828,2024-04-06,Payment,Medium,Closed,6.9
41748,47986,2023-10-25,Delivery,High,Resolved,5.3
41749,70139,2023-03-14,Product,Medium,Closed,1.1
41750,41425,2024-11-19,Return,Low,Resolved,14.8
41751,31883,2025-12-17,Delivery,Medium,Closed,2.0
41752,41838,2025-03-06,Product,Low,Open,0.6
41753,51746,2024-06-11,Delivery,Medium,In Progress,6.0
41754,67046,2023-02-19,Product,Low,Resolved,25.0
41755,93089,2024-06-02,Product,High,Closed,6.6
41756,65366,2025-03-19,Other,High,Closed,13.4
41757,48223,2023-10-30,Delivery,Low,Closed,10.8
41758,23475,2025-01-10,Return,Medium,Closed,26.2
41759,19731,2024-02-15,Other,Medium,Open,4.0
41760,55663,2023-01-20,Payment,Low,Closed,5.3
41761,16105,2024-04-18,Delivery,Medium,Resolved,4.2
41762,19559,2024-02-29,Product,Medium,Resolved,9.1
41763,41344,2024-09-26,Delivery,Low,Resolved,19.7
41764,21583,2023-12-16,Delivery,Low,Closed,6.2
41765,29203,2025-10-02,Account,Medium,Resolved,3.2
41766,47755,2024-10-13,Other,Medium,Resolved,4.4
41767,99531,2023-10-24,Product,High,Resolved,14.0
41768,47912,2024-02-29,Product,Low,Closed,4.6
41769,57445,2023-06-15,Account,Medium,Closed,7.1
41770,58278,2023-09-04,Return,Medium,Resolved,2.8
41771,46947,2025-06-16,Product,High,Resolved,11.1
